OBJECTID,DAUID,PRUID,PRNAME,CDUID,CDNAME,CDTYPE,CCSUID,CCSNAME,CSDUID,CSDNAME,CSDTYPE,ERUID,ERNAME,SACCODE,SACTYPE,CMAUID,CMAPUID,CMANAME,CMATYPE,CTUID,CTNAME,ADAUID,ShapeSTArea,ShapeSTLength
23463,35180291,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320104.00,0104.00,35180041,151212.477347135,1677.43061486545
23464,35180292,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.04,0105.04,35180044,217035.762209735,2171.06073035431
23465,35180312,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320013.00,0013.00,35180029,3043799.55507498,8445.29780374497
23466,35180313,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320013.00,0013.00,35180029,122665.734409895,1446.90573847339
23467,35180314,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320013.00,0013.00,35180029,141162.512171265,1645.99298513343
23468,35180315,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320013.00,0013.00,35180029,257119.391226565,2646.46533660704
23469,35180316,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320013.00,0013.00,35180029,544415.233848755,4432.02246949591
23470,35180293,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.04,0105.04,35180044,243956.59531383,2271.63811883469
23471,35180295,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.06,0105.06,35180039,383140.56770792,2710.32863935458
23472,35180296,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.07,0105.07,35180036,148375.518703445,1828.78794739044
23473,35180297,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.07,0105.07,35180036,191319.486679035,2487.60231410226
23474,35180298,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.07,0105.07,35180036,306340.555718795,4342.74054247617
23475,35180299,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.07,0105.07,35180036,248465.44951466,2248.21734780355
23476,35180301,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.10,0105.10,35180033,128692.4065893,1682.33655457
23477,35180302,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.10,0105.10,35180033,181102.477866645,2102.36955326487
23478,35180303,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.10,0105.10,35180033,333672.68019855,3252.44661472678
23479,35180304,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.10,0105.10,35180033,94999.10729269,2753.67286064549
23480,35180540,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350801.02,0801.02,35180077,284191.15256732,2549.77890897758
23481,35180317,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320013.00,0013.00,35180029,203857.091491065,2131.09565480232
23482,35180318,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320014.01,0014.01,35180029,214589.04446612,2132.81325872063
23483,35180319,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320013.00,0013.00,35180029,198766.771575575,2421.47689826799
23484,35180551,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350810.04,0810.04,35180070,392925.216057515,2891.20488429734
23485,35180553,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350810.04,0810.04,35180070,73623.164397885,1295.64800339207
23486,35180554,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350810.03,0810.03,35180067,83832.753575625,1515.04368154275
23487,35180555,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350810.03,0810.03,35180067,162072.93364676,1966.01424742756
23488,35180321,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320014.01,0014.01,35180029,334798.65069284,3180.27729342978
23489,35180322,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320014.01,0014.01,35180029,226010.470671265,2027.85062960103
23490,35180324,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320013.00,0013.00,35180029,206415.38299874,2187.36672182592
23491,35180325,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320015.03,0015.03,35180027,144759.274178105,1526.93264692309
23492,35180326,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320015.03,0015.03,35180027,298977.98295336,3275.49290563562
23493,35180327,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320015.03,0015.03,35180027,214822.367511,2171.54312491713
23494,35180328,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320015.03,0015.03,35180027,177539.500542605,1688.74782128673
23495,35180329,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320015.04,0015.04,35180020,109125.629972535,1338.03877195498
23496,35180330,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320011.00,0011.00,35182005,139073.815590295,1727.36505134015
23497,35180331,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320011.00,0011.00,35182005,664888.36186819,4384.89963800834
23498,35180333,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.10,0105.10,35180033,118579.02094669,1552.03396648742
23499,35180335,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.09,0105.09,35180033,103661.705952565,1392.37865550449
23500,35180336,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320003.02,0003.02,35180038,275371.95729028,4095.12434326084
23501,35180627,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320001.00,0001.00,35180045,5405094.53073389,11782.980371022
23502,35180628,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320002.01,0002.01,35180045,146315.14206834,2054.8671722572
23503,35180629,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320002.01,0002.01,35180045,106577.41681008,1450.51580787779
23504,35180630,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320001.00,0001.00,35180045,177554.26950765,2178.30060353061
23505,35180631,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320001.00,0001.00,35180045,817056.463218225,4310.72094341791
23506,35180632,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320001.00,0001.00,35180045,196208.351681415,3470.62915213109
23507,35180633,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320006.00,0006.00,35182002,188803.967475175,2120.06087758263
23508,35180634,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320006.00,0006.00,35182002,106806.53750093,1636.94440724995
23509,35180635,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320006.00,0006.00,35182002,256732.37573449,2787.40341090911
23510,35180636,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320006.00,0006.00,35182002,217623.03478447,2760.11968080683
23511,35180637,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320007.00,0007.00,35180035,213108.76048388,2542.3872433631
23512,35180638,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320007.00,0007.00,35180035,150008.050489075,2093.02100536793
23513,35180639,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320007.00,0007.00,35180035,141931.152846605,1864.64275558035
23514,35180640,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320007.00,0007.00,35180035,157792.275553625,1880.87711361327
23515,35180641,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320007.00,0007.00,35180035,159533.274762345,1940.17368047743
23516,35180358,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350812.00,0812.00,35180066,359760.691834615,4077.72520289496
23517,35180359,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350812.00,0812.00,35180066,108599.99358587,1721.25541052229
23518,35180360,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350812.00,0812.00,35180066,114587.41606257,1502.81969018512
23519,35180361,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350812.00,0812.00,35180066,206688.03950722,3293.99869797931
23520,35180362,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350812.00,0812.00,35180066,62315.573384425,1486.52179288072
23521,35180363,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350812.00,0812.00,35180066,154859.328171445,2138.03217188473
23522,35180364,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350812.00,0812.00,35180066,115481.07158317,1705.21069827214
23523,35180591,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.04,0805.04,35180063,2462453.6309871,12552.0121521707
23524,35180498,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.03,0803.03,35180078,239683.152783115,2292.00037775169
23525,35180499,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.03,0803.03,35180078,982394.042498095,8298.20950837239
23526,35180500,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.03,0803.03,35180078,80907.281815435,1440.36343730398
23527,35180501,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.03,0803.03,35180078,253361.29615724,3567.96619922395
23528,35180502,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.04,0803.04,35180076,187810.908632285,1947.38682938074
23529,35180684,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320202.09,0202.09,35180015,154686.01355949,1652.41584817373
23530,35180685,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320202.08,0202.08,35180015,2035347.46648048,7843.28518692309
23531,35180686,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320202.08,0202.08,35180015,119174.47775906,1815.74295207466
23532,35180687,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320202.08,0202.08,35180015,144367.943727945,2560.79715785262
23533,35180688,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320008.06,0008.06,35180028,113922.58395165,1470.97484800845
23534,35180689,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320008.05,0008.05,35180028,600663.850807925,4081.30927073254
23535,35180690,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320008.06,0008.06,35180028,66146.56586605,1234.05186698198
23536,35180691,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320202.18,0202.18,35180007,3886465.17965531,8068.18732313376
23537,35180692,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320202.18,0202.18,35180007,1998323.34427644,7248.83075287738
23538,35180693,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320202.18,0202.18,35180007,6902943.50561711,12010.3749469236
23539,35180697,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320203.01,0203.01,35180014,113170.91324452,1577.22523285693
23540,35180698,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320203.01,0203.01,35180014,839620.28963145,3914.00140499937
23541,35180486,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.06,0803.06,35180074,61508.04275865,1509.89950604964
23542,35180487,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.06,0803.06,35180074,58419.134106905,1174.2858584586
23543,35180488,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.06,0803.06,35180074,164778.11783639,2799.77190006784
23544,35180489,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.06,0803.06,35180074,81139.183048875,1154.46764330789
23545,35180490,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.05,0803.05,35180075,302692.579118885,2484.98268316475
23546,35180491,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.05,0803.05,35180075,91795.66133893,1289.5495694362
23547,35180492,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.06,0803.06,35180074,159403.542411095,2042.10850187305
23548,35180493,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.05,0803.05,35180075,222235.46873628,2886.87183170976
23549,35180494,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.03,0803.03,35180078,264086.142556755,4016.95414725846
23550,35180495,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.03,0803.03,35180078,256726.85280782,2296.8141116245
23551,35180496,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.03,0803.03,35180078,398244.74301783,3780.23370507846
23552,35180497,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.03,0803.03,35180078,496631.935269465,4302.67545865637
23553,35180699,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320203.01,0203.01,35180014,861258.93010731,5079.87585437139
23554,35180503,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.04,0803.04,35180076,223513.54661908,2550.33790432373
23555,35180504,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.04,0803.04,35180076,331595.87019633,2641.90814521428
23556,35180505,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.04,0803.04,35180076,77545.13113185,1140.54084505204
23557,35180506,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.04,0803.04,35180076,961224.580798,5102.0294492808
23558,35180507,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.04,0803.04,35180076,911830.66705208,5827.11398242495
23559,35180508,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.04,0803.04,35180076,127608.41422598,1640.01974277322
23560,35180510,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.06,0803.06,35180074,121869.015191985,1502.75328843732
23561,35180511,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.06,0803.06,35180074,599418.661987275,3292.63261142251
23562,35180512,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350804.05,0804.05,35180073,1071946.04044175,4242.20783657279
23563,35180514,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350804.01,0804.01,35180068,149497.56348364,2366.77230501899
23564,35180515,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350804.01,0804.01,35180068,81989.97172024,1176.7112296246
23565,35180516,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350804.01,0804.01,35180068,954112.91283736,4719.24121719323
23566,35180517,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350804.08,0804.08,35180057,152871.114009965,1898.50257158774
23567,35180518,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350804.08,0804.08,35180057,175454.37372769,1948.91808440764
23568,35180519,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350804.08,0804.08,35180057,91137.76331291,1245.39675611107
23569,35180520,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350804.08,0804.08,35180057,1500574.29156102,6818.21104573862
23570,35180525,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350820.04,0820.04,35180062,99620.51798217,1862.70701729972
23571,35180534,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.17,0105.17,35180011,26652671.9859755,23462.4539174959
23572,35180538,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350801.02,0801.02,35180077,743405.11794673,7731.98345899801
23573,35180539,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350801.02,0801.02,35180077,205382.05347566,2285.45362304157
23574,35180603,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320102.01,0102.01,35180048,122989.595081395,1862.0879031463
23575,35180541,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350801.02,0801.02,35180077,1948353.14913554,7279.99520624307
23576,35180544,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350801.02,0801.02,35180077,98598.025211545,1369.42954468629
23577,35180556,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350810.03,0810.03,35180067,108132.778037895,1423.94136543139
23578,35180557,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350810.03,0810.03,35180067,98189.979509205,1542.40614568672
23579,35180558,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350810.04,0810.04,35180070,66762.92305676,1579.02679914649
23580,35180559,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350810.04,0810.04,35180070,54552.53066314,1345.85059038185
23581,35180560,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350810.04,0810.04,35180070,172844.50477163,3138.7735861979
23582,35180604,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320101.04,0101.04,35180040,350657.76186504,3275.6825452812
23583,35180605,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320101.04,0101.04,35180040,247303.846101335,2679.42465634608
23584,35180606,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320101.04,0101.04,35180040,369401.52560685,3740.09426255748
23585,35180607,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320002.03,0002.03,35180050,5111099.88600998,9847.33361892624
23586,35180608,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320002.03,0002.03,35180050,127675.661703895,2433.41004353482
23587,35180609,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320002.03,0002.03,35180050,58703.77492396,1182.93171417361
23588,35180611,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320002.03,0002.03,35180050,105552.43397463,1733.34492299386
23589,35180613,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320002.03,0002.03,35180050,7092570.07571415,12145.0586454341
23590,35180614,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320002.03,0002.03,35180050,53712.008241445,1074.80112834259
23591,35180615,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320002.03,0002.03,35180050,71201.40128176,1229.89889418862
23592,35180616,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320002.03,0002.03,35180050,127569.2019142,1465.4718998064
23593,35180895,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.17,0805.17,35180056,16636.94208344,626.855390967728
23594,35180545,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350800.02,0800.02,35180072,9718925.82917215,15147.0168551208
23595,35180546,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350800.02,0800.02,35180072,115191.12632597,1746.00619981928
23596,35180547,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350800.02,0800.02,35180072,116244.06751476,2063.95833461044
23597,35180548,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350810.05,0810.05,35182006,3005142.26797515,10594.8559666483
23598,35180549,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350810.05,0810.05,35182006,167204.509989425,3713.69733912326
23599,35180550,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350810.05,0810.05,35182006,62505.963065285,1064.39598713437
23600,35180776,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320009.01,0009.01,35180035,152894.74541773,1886.73238319261
